,id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
1254,315bdafd,1255,922826,922891,65,Input,q,q,q,717,179
1255,315bdafd,1256,923001,923146,145,Input,q,q,q,718,179
1256,315bdafd,1257,923296,923355,59,Input,q,q,q,719,179
1257,315bdafd,1258,923552,923603,51,Input,Space,Space, ,720,180
1258,315bdafd,1259,923965,924027,62,Input,q,q,q,721,180
1259,315bdafd,1260,924210,924259,49,Input,q,q,q,722,180
1260,315bdafd,1261,924592,924683,91,Input,q,q,q,723,180
1261,315bdafd,1262,924856,924923,67,Input,q,q,q,724,180
1262,315bdafd,1263,925136,925235,99,Input,Space,Space, ,725,181
1263,315bdafd,1264,925896,926035,139,Input,q,q,q,726,181
1264,315bdafd,1265,926776,926859,83,Input,q,q,q,727,181
1265,315bdafd,1266,927048,927092,44,Input,q,q,q,728,181
1266,315bdafd,1267,927504,927563,59,Input,q,q,q,729,181
1267,315bdafd,1268,927808,927923,115,Input,q,q,q,730,181
1268,315bdafd,1269,928067,928187,120,Input,q,q,q,731,181
1269,315bdafd,1270,928306,928387,81,Input,Space,Space, ,732,182
1270,315bdafd,1271,929040,929083,43,Input,q,q,q,733,182
1271,315bdafd,1272,929552,929667,115,Input,q,q,q,734,182
1272,315bdafd,1273,929832,929915,83,Input,Space,Space, ,735,183
1273,315bdafd,1274,930129,930186,57,Input,q,q,q,736,183
1274,315bdafd,1275,930737,930835,98,Remove/Cut,Backspace,Backspace,q,735,183
1275,315bdafd,1276,931120,931156,36,Input,q,q,q,736,183
1276,315bdafd,1277,931472,931547,75,Input,q,q,q,737,183
1277,315bdafd,1278,931744,931811,67,Input,q,q,q,738,183
1278,315bdafd,1279,932008,932083,75,Input,Space,Space, ,739,184
1279,315bdafd,1280,932384,932451,67,Input,q,q,q,740,184
1280,315bdafd,1281,932624,932683,59,Input,q,q,q,741,184
1281,315bdafd,1282,932968,933059,91,Input,q,q,q,742,184
1282,315bdafd,1283,933216,933283,67,Input,q,q,q,743,184
1283,315bdafd,1284,933520,933635,115,Input,Space,Space, ,744,185
1284,315bdafd,1285,935904,935995,91,Input,.,.,.,745,185
1285,315bdafd,1286,936154,936235,81,Input,Space,Space, ,746,185
1286,315bdafd,1287,939431,939530,99,Input,q,q,q,747,185
1287,315bdafd,1288,939707,939803,96,Input,q,q,q,748,185
1288,315bdafd,1289,940512,940571,59,Remove/Cut,Backspace,Backspace,q,747,185
1289,315bdafd,1290,940928,940987,59,Input,q,q,q,748,185
1290,315bdafd,1291,941248,941363,115,Input,q,q,q,749,185
1291,315bdafd,1292,941400,941483,83,Input,Space,Space, ,750,186
1292,315bdafd,1293,941952,942003,51,Input,q,q,q,751,186
1293,315bdafd,1294,942162,942275,113,Input,q,q,q,752,186
1294,315bdafd,1295,942464,942611,147,Input,q,q,q,753,186
1295,315bdafd,1296,942848,942907,59,Input,q,q,q,754,186
1296,315bdafd,1297,943092,943163,71,Input,Space,Space, ,755,187
1297,315bdafd,1298,943491,943530,39,Input,q,q,q,756,187
1298,315bdafd,1299,943943,944027,84,Input,q,q,q,757,187
1299,315bdafd,1300,944584,944715,131,Remove/Cut,Backspace,Backspace,q,756,187
1300,315bdafd,1301,944849,944979,130,Input,q,q,q,757,187
1301,315bdafd,1302,945064,945123,59,Input,Space,Space, ,758,188
1302,315bdafd,1303,945723,945794,71,Input,q,q,q,759,188
1303,315bdafd,1304,945969,946018,49,Input,q,q,q,760,188
1304,315bdafd,1305,946321,946411,90,Input,q,q,q,761,188
1305,315bdafd,1306,946546,946619,73,Input,q,q,q,762,188
1306,315bdafd,1307,946800,946875,75,Input,Space,Space, ,763,189
1307,315bdafd,1308,947344,947427,83,Input,q,q,q,764,189
1308,315bdafd,1309,947608,947675,67,Input,q,q,q,765,189
1309,315bdafd,1310,947848,947939,91,Input,q,q,q,766,189
1310,315bdafd,1311,948392,948475,83,Input,q,q,q,767,189
1311,315bdafd,1312,948808,948859,51,Input,q,q,q,768,189
1312,315bdafd,1313,949256,949316,60,Input,q,q,q,769,189
1313,315bdafd,1314,949835,950027,192,Input,q,q,q,770,189
1314,315bdafd,1315,950074,950163,89,Input,q,q,q,771,189
1315,315bdafd,1316,950363,950435,72,Input,q,q,q,772,189
1316,315bdafd,1317,950921,951011,90,Input,Space,Space, ,773,190
1317,315bdafd,1318,951192,951266,74,Input,q,q,q,774,190
1318,315bdafd,1319,951440,951515,75,Input,q,q,q,775,190
1319,315bdafd,1320,951656,951715,59,Input,Space,Space, ,776,191
1320,315bdafd,1321,955193,955267,74,Input,q,q,q,777,191
1321,315bdafd,1322,955562,955627,65,Input,q,q,q,778,191
1322,315bdafd,1323,955929,956002,73,Input,q,q,q,779,191
1323,315bdafd,1324,956225,956330,105,Input,q,q,q,780,191
1324,315bdafd,1325,956388,956459,71,Input,Space,Space, ,781,192
1325,315bdafd,1326,956840,956890,50,Input,q,q,q,782,192
1326,315bdafd,1327,957120,957235,115,Input,q,q,q,783,192
1327,315bdafd,1328,957477,957634,157,Input,q,q,q,784,192
1328,315bdafd,1329,958273,958426,153,Remove/Cut,Backspace,Backspace,q,783,192
1329,315bdafd,1330,959148,959282,134,Input,q,q,q,784,192
1330,315bdafd,1331,959408,959499,91,Input,q,q,q,785,192
1331,315bdafd,1332,959994,960090,96,Input,q,q,q,786,192
1332,315bdafd,1333,960784,960866,82,Input,q,q,q,787,192
1333,315bdafd,1334,960992,961059,67,Input,q,q,q,788,192
1334,315bdafd,1335,961220,961330,110,Input,q,q,q,789,192
1335,315bdafd,1336,961456,961538,82,Input,Space,Space, ,790,193
1336,315bdafd,1337,964202,964299,97,Input,q,q,q,791,193
1337,315bdafd,1338,964368,964522,154,Input,q,q,q,792,193
1338,315bdafd,1339,964592,964675,83,Input,Space,Space, ,793,194
1339,315bdafd,1340,964944,965013,69,Input,q,q,q,794,194
1340,315bdafd,1341,965176,965314,138,Input,q,q,q,795,194
1341,315bdafd,1342,965337,965410,73,Input,Space,Space, ,796,195
1342,315bdafd,1343,966425,966474,49,Input,q,q,q,797,195
1343,315bdafd,1344,966640,966690,50,Input,q,q,q,798,195
1344,315bdafd,1345,967044,967106,62,Input,q,q,q,799,195
1345,315bdafd,1346,967329,967467,138,Input,q,q,q,800,195
1346,315bdafd,1347,967520,967594,74,Input,Space,Space, ,801,196
1347,315bdafd,1348,967760,967850,90,Input,q,q,q,802,196
1348,315bdafd,1349,969017,969075,58,Remove/Cut,Backspace,Backspace,q,801,196
1349,315bdafd,1350,971033,971083,50,Input,q,q,q,802,196
1350,315bdafd,1351,971371,971418,47,Input,q,q,q,803,196
1351,315bdafd,1352,971867,971926,59,Input,q,q,q,804,196
1352,315bdafd,1353,972179,972261,82,Input,q,q,q,805,196
1353,315bdafd,1354,972419,972477,58,Input,Space,Space, ,806,197
1354,315bdafd,1355,973622,973661,39,Input,q,q,q,807,197
1355,315bdafd,1356,973909,974005,96,Input,q,q,q,808,197
1356,315bdafd,1357,974188,974269,81,Input,Space,Space, ,809,198
1357,315bdafd,1358,974860,974941,81,Input,q,q,q,810,198
1358,315bdafd,1359,975068,975189,121,Input,q,q,q,811,198
1359,315bdafd,1360,975315,975365,50,Input,q,q,q,812,198
1360,315bdafd,1361,975548,975653,105,Input,Space,Space, ,813,199
1361,315bdafd,1362,975829,975877,48,Input,q,q,q,814,199
1362,315bdafd,1363,976238,976301,63,Input,q,q,q,815,199
1363,315bdafd,1364,976492,976573,81,Input,Space,Space, ,816,200
1364,315bdafd,1365,976883,976949,66,Input,q,q,q,817,200
1365,315bdafd,1366,977052,977189,137,Input,q,q,q,818,200
1366,315bdafd,1367,977270,977317,47,Input,q,q,q,819,200
1367,315bdafd,1368,977548,977621,73,Input,Space,Space, ,820,201
1368,315bdafd,1369,979340,979422,82,Input,q,q,q,821,201
1369,315bdafd,1370,979573,979630,57,Input,q,q,q,822,201
1370,315bdafd,1371,979884,979949,65,Input,q,q,q,823,201
1371,315bdafd,1372,980108,980261,153,Input,q,q,q,824,201
1372,315bdafd,1373,984875,984954,79,Nonproduction,Leftclick,Leftclick,NoChange,876,201
1373,315bdafd,1374,993017,993145,128,Nonproduction,Leftclick,Leftclick,NoChange,228,201
1374,315bdafd,1375,993722,993833,111,Nonproduction,Leftclick,Leftclick,NoChange,486,201
1375,315bdafd,1376,993960,994065,105,Nonproduction,Leftclick,Leftclick,NoChange,487,201
1376,315bdafd,1377,1203352,1203452,100,Nonproduction,Leftclick,Leftclick,NoChange,487,201
1377,315bdafd,1378,1203735,1204803,1068,Nonproduction,Leftclick,Leftclick,NoChange,487,201
1378,315bdafd,1379,1205278,1210435,5157,Nonproduction,Leftclick,Leftclick,NoChange,487,201
